date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2016-07-30,19.8,15.6,25.0,0.0,,11.2,1014.1
2016-07-31,18.4,14.4,22.8,0.0,,9.1,1016.1500000000001
2016-08-01,18.0,12.8,25.0,0.0,,6.9,1018.2
2016-08-02,17.6,15.0,21.7,0.0,,8.566666666666666,1021.2
2016-08-03,19.2,15.6,23.9,0.0,,10.233333333333334,1024.2
2016-08-04,21.0,13.9,26.7,0.0,,11.9,1017.6
2016-08-05,20.6,14.4,26.7,0.0,,8.4,1013.4
2016-08-06,16.9,13.3,21.7,0.09999999999999999,,6.4,1015.1
2016-08-07,16.7,13.9,20.0,0.19999999999999998,,8.3,1015.1
2016-08-08,17.5,14.4,22.2,0.3,,6.6,1015.1
2016-08-09,18.1,15.6,21.7,0.0,,7.9,1016.5
2016-08-10,19.7,16.1,24.4,0.0,,8.2,1018.4
2016-08-11,21.2,15.6,26.7,0.0,,11.7,1019.4
2016-08-12,23.5,15.6,31.1,0.0,,9.8,1017.9
2016-08-13,24.8,17.8,32.2,0.0,,6.5,1015.6
2016-08-14,22.9,16.7,28.9,0.0,,8.8,1016.2
2016-08-15,22.4,15.6,28.3,0.0,,9.5,1018.3
2016-08-16,21.0,15.6,27.8,0.0,,9.1,1018.3
2016-08-17,21.3,15.6,26.7,0.0,,10.6,1018.3
2016-08-18,23.4,16.1,30.0,0.0,,10.3,1016.3
2016-08-19,26.3,20.0,33.9,0.0,,14.7,1014.0999999999999
2016-08-20,24.6,16.1,33.3,0.0,,5.6,1011.9
2016-08-21,18.9,15.6,22.8,0.0,,12.4,1012.4
2016-08-22,18.1,13.9,22.2,0.0,,9.9,1018.4
2016-08-23,19.2,11.1,26.1,0.0,,8.3,1021.7
2016-08-24,21.4,13.9,28.3,0.0,,8.3,1022.2
2016-08-25,23.5,15.6,31.7,0.0,,8.1,1018.2
2016-08-26,23.9,16.1,32.2,0.0,,5.8,1012.4
2016-08-27,19.4,16.7,22.2,0.0,,12.8,1011.6
2016-08-28,17.7,14.4,21.7,0.0,,8.4,1018.2
2016-08-29,19.1,12.2,26.7,0.0,,6.2,1016.9
2016-08-30,18.0,15.6,21.7,0.0,,9.1,1016.7
2016-08-31,17.0,13.9,20.6,1.6,152.0,8.0,1015.4
2016-09-01,16.5,13.9,18.9,1.2000000000000002,187.0,8.5,1015.15
2016-09-02,16.5,13.9,21.1,0.8,222.0,12.1,1014.9
2016-09-03,16.3,13.9,20.0,0.3999999999999999,257.0,9.7,1016.3
2016-09-04,15.7,10.6,21.1,0.0,254.85416666666666,5.7,1015.8
2016-09-05,15.5,12.2,18.3,0.0,252.70833333333334,7.6,1016.6
2016-09-06,15.8,13.3,18.3,0.0,250.5625,4.2,1015.3
2016-09-07,16.6,15.0,19.4,0.0,248.41666666666666,7.2,1020.6
2016-09-08,16.8,13.9,20.6,0.0,246.27083333333334,7.4,1020.4666666666667
2016-09-09,16.1,9.4,23.3,0.0,244.125,5.5,1020.3333333333334
2016-09-10,17.5,11.1,25.0,0.0,241.97916666666666,5.6,1020.2
2016-09-11,17.1,13.9,21.1,0.0,239.83333333333334,7.9,1020.85
2016-09-12,16.8,9.4,23.3,0.0,237.6875,11.9,1021.5
2016-09-13,16.9,9.4,23.9,0.0,235.54166666666666,7.9,1017.2
2016-09-14,17.9,10.0,26.1,0.0,233.39583333333334,7.2,1017.3
2016-09-15,15.7,10.6,21.7,0.0,231.25,4.9,1021.3
2016-09-16,17.0,10.6,23.9,0.0,229.10416666666666,5.5,1017.7
2016-09-17,16.4,14.4,20.0,0.0,226.95833333333334,13.6,1017.8
2016-09-18,16.6,12.8,20.6,0.0,224.8125,7.9,1017.9
2016-09-19,16.4,13.3,20.6,0.0,222.66666666666666,11.9,1019.1
2016-09-20,14.1,8.9,19.4,0.0,220.52083333333331,9.6,1020.4
2016-09-21,14.3,8.9,20.0,0.0,218.375,8.3,1017.6
2016-09-22,14.0,8.9,19.4,0.0,216.22916666666666,8.6,1017.1
2016-09-23,14.2,11.7,17.8,0.0,214.08333333333331,10.2,1018.2
2016-09-24,15.8,12.8,18.9,0.0,211.9375,6.0,1027.4
2016-09-25,18.8,15.6,23.9,0.0,209.79166666666666,8.1,1027.9
2016-09-26,18.5,13.9,25.0,0.0,207.64583333333331,11.6,1019.4
2016-09-27,17.7,13.9,20.6,0.0,205.5,13.8,1021.2
2016-09-28,14.7,12.2,18.9,0.0,203.35416666666666,7.2,1019.3
2016-09-29,13.2,8.3,17.8,0.0,201.20833333333331,4.3,1018.4
2016-09-30,12.4,7.2,18.3,0.0,199.0625,5.9,1016.7
2016-10-01,12.7,10.0,17.2,0.0,196.91666666666666,5.6,1015.0
2016-10-02,12.7,9.4,17.2,0.0,194.77083333333331,4.5,1014.0
2016-10-03,13.4,10.6,17.0,0.0,192.625,6.1,1012.7
2016-10-04,13.1,11.1,16.1,0.0,190.47916666666666,8.2,1011.4
2016-10-05,14.7,11.7,19.4,0.0,188.33333333333331,7.7,1013.0
2016-10-06,14.4,12.2,17.2,0.0,186.1875,9.0,1013.95
2016-10-07,14.4,12.8,17.2,0.0,184.04166666666666,11.0,1014.9
2016-10-08,15.1,11.7,20.0,0.0,181.89583333333331,10.7,1012.3
2016-10-09,12.2,10.0,16.1,0.0,179.75,9.4,1015.25
2016-10-10,11.2,8.9,15.6,0.0,177.60416666666666,8.0,1018.2
2016-10-11,10.7,4.4,17.2,0.0,175.45833333333331,7.4,1021.8
2016-10-12,11.2,4.4,17.2,0.0,173.3125,4.1,1016.9
2016-10-13,12.2,10.6,15.0,0.0,171.16666666666666,8.4,1001.4
2016-10-14,12.8,11.1,15.0,0.0,169.02083333333331,15.9,996.7
2016-10-15,12.0,10.0,16.7,0.0,166.875,11.2,995.1
2016-10-16,12.3,10.6,16.1,0.0,164.72916666666666,5.5,995.8
2016-10-17,12.3,10.6,15.6,0.0,162.58333333333331,9.7,1003.9
2016-10-18,12.0,10.0,15.0,0.0,160.4375,10.4,1017.9
2016-10-19,10.8,7.2,14.4,0.0,158.29166666666666,3.9,1025.0
2016-10-20,12.7,10.0,16.1,0.0,156.14583333333331,6.7,1020.6
2016-10-21,11.4,8.9,15.0,0.0,154.0,8.9,1016.2
2016-10-22,11.2,6.7,16.1,0.0,153.5952380952381,5.1,1013.4
2016-10-23,12.8,9.4,16.1,0.0,153.1904761904762,6.0,1011.0
2016-10-24,12.9,10.6,16.1,0.0,152.78571428571428,7.0,1004.8
2016-10-25,13.3,9.4,17.8,0.0,152.38095238095238,9.2,1013.6
2016-10-26,12.7,11.1,13.9,0.0,151.97619047619048,5.1,1010.6
2016-10-27,12.4,10.6,14.4,0.0,151.57142857142858,4.2,1011.4
2016-10-28,13.3,10.0,18.3,0.0,151.16666666666666,4.2,1013.2
2016-10-29,12.0,8.3,15.6,0.0,150.76190476190476,3.7,1012.8
2016-10-30,9.1,5.6,11.1,0.0,150.35714285714286,7.5,1006.0
2016-10-31,11.8,10.0,15.0,0.0,149.95238095238096,9.0,1007.1
2016-11-01,11.8,10.0,13.9,0.0,149.54761904761904,6.4,1012.05
2016-11-02,11.8,10.6,14.4,0.0,149.14285714285714,2.4,1017.0
2016-11-03,12.0,8.3,17.2,0.0,148.73809523809524,4.2,1023.6
2016-11-04,11.5,5.6,18.9,0.0,148.33333333333334,5.4,1016.9
2016-11-05,12.8,11.1,14.4,0.0,147.92857142857142,4.6,1016.55
2016-11-06,12.4,10.0,16.7,0.0,147.52380952380952,5.3,1016.2
2016-11-07,13.6,10.6,18.9,0.0,147.11904761904762,5.8,1019.2
2016-11-08,14.8,10.0,22.2,0.0,146.71428571428572,6.5,1018.1
2016-11-09,13.4,11.1,18.3,0.0,146.3095238095238,4.9,1020.9
2016-11-10,12.3,8.9,17.2,0.0,145.9047619047619,2.7,1017.3
2016-11-11,13.3,10.6,16.7,0.0,145.5,4.2,1013.7
2016-11-12,13.5,10.6,15.6,0.0,145.0952380952381,5.35,1015.7
2016-11-13,10.3,8.3,12.2,0.0,144.6904761904762,6.5,1019.0
2016-11-14,11.8,9.4,13.9,0.0,144.28571428571428,3.0,1015.9
2016-11-15,10.1,8.3,13.3,0.0,143.88095238095238,11.8,1016.5999999999999
2016-11-16,8.3,7.2,10.6,0.0,143.47619047619048,5.7,1017.3
2016-11-17,7.6,3.9,11.7,0.0,143.07142857142858,1.7,1021.6
2016-11-18,8.7,2.2,12.2,0.0,142.66666666666666,10.6,1014.3
2016-11-19,11.9,10.0,13.3,0.0,142.26190476190476,10.9,1005.6
2016-11-20,10.9,8.9,12.8,0.0,141.85714285714286,6.1,1007.0
2016-11-21,9.6,7.2,12.2,0.0,141.45238095238096,6.15,1010.25
2016-11-22,8.9,6.1,12.8,0.0,141.04761904761904,6.2,1013.5
2016-11-23,8.0,6.1,10.0,0.0,140.64285714285714,9.2,1015.8
2016-11-24,9.2,7.8,11.7,0.0,140.23809523809524,11.1,1010.1
2016-11-25,8.4,5.0,10.6,0.0,139.83333333333334,5.3,1011.8
2016-11-26,9.4,7.2,11.7,0.0,139.42857142857142,7.2,1012.0666666666666
2016-11-27,7.4,6.1,8.3,0.0,139.02380952380952,7.3,1012.3333333333334
2016-11-28,7.7,5.0,10.6,0.0,138.61904761904762,6.2,1012.6
2016-11-29,7.9,6.1,11.1,0.0,138.21428571428572,5.1,1019.4
2016-11-30,8.1,5.6,10.6,0.0,137.8095238095238,14.1,1020.9
2016-12-01,7.1,5.6,8.3,0.0,137.4047619047619,6.1,1022.4
2016-12-02,8.0,6.7,10.0,0.0,137.0,11.2,1023.9
2016-12-03,8.3,7.2,9.4,0.0,137.2134831460674,14.3,1023.8
2016-12-04,4.9,1.7,7.8,0.0,137.42696629213484,8.9,1021.3
2016-12-05,2.5,0.6,3.9,0.0,137.64044943820224,7.0,1018.8
2016-12-06,1.5,-0.6,5.0,0.0,137.85393258426967,5.1,1024.1999999999998
2016-12-07,0.4,-2.2,4.4,0.0,138.06741573033707,7.0,1029.6
2016-12-08,1.9,0.0,4.4,0.0,138.2808988764045,8.25,1025.7749999999999
2016-12-09,1.2,0.0,1.7,0.0,138.4943820224719,9.5,1021.9499999999999
2016-12-10,3.9,1.1,6.7,0.0,138.7078651685393,10.7,1018.125
2016-12-11,5.4,4.4,6.1,0.0,138.92134831460675,11.9,1014.3
2016-12-12,4.7,3.3,6.1,0.0,139.13483146067415,8.6,1019.9499999999999
2016-12-13,3.1,1.1,3.9,0.0,139.34831460674158,11.3,1025.6
2016-12-14,1.8,0.6,5.0,0.0,139.56179775280899,13.4,1018.1
2016-12-15,2.0,0.6,3.3,0.0,139.77528089887642,4.8,1013.2
2016-12-16,-0.4,-3.9,1.7,0.0,139.98876404494382,3.5,1020.1
2016-12-17,-2.2,-5.0,1.1,0.0,140.20224719101122,2.2,1030.6
2016-12-18,0.7,-2.2,3.9,0.0,140.41573033707866,4.8,1032.3
2016-12-19,5.3,2.2,8.3,0.0,140.62921348314606,6.3,1021.5
2016-12-20,8.3,5.6,10.6,0.0,140.8426966292135,13.9,1022.5
2016-12-21,4.8,1.1,8.9,0.0,141.0561797752809,3.2,1028.3
2016-12-22,3.8,1.1,6.7,0.0,141.26966292134833,7.6,1012.4
2016-12-23,3.3,2.2,4.4,0.0,141.48314606741573,4.4,1014.8
2016-12-24,2.9,1.1,5.0,0.0,141.69662921348313,1.7,1017.2
2016-12-25,1.8,-0.6,4.4,0.0,141.91011235955057,3.0,1019.6
2016-12-26,2.8,0.6,5.6,0.0,142.12359550561797,8.2,1022.0
2016-12-27,5.7,5.0,7.2,0.0,142.3370786516854,14.0,1017.6
2016-12-28,5.9,4.4,8.9,0.0,142.5505617977528,7.9,1029.8
2016-12-29,6.2,5.0,8.3,0.0,142.76404494382024,7.7,1027.75
2016-12-30,3.9,-0.6,7.2,0.0,142.97752808988764,4.7,1025.7
2016-12-31,2.65,0.0,5.0,0.0,143.19101123595505,5.75,1016.35
2017-01-01,1.4,0.6,2.8,0.0,143.40449438202248,6.8,1007.0
2017-01-02,0.0,-3.3,2.8,0.0,143.61797752808988,5.2,1016.2
2017-01-03,-1.0,-3.3,2.2,0.0,143.8314606741573,9.9,1020.9
2017-01-04,-1.2,-5.0,3.3,0.0,144.04494382022472,7.0,1025.6
2017-01-05,-3.4,-7.8,2.8,0.0,144.25842696629212,3.7,1026.2
2017-01-06,-1.7,-6.7,5.6,0.0,144.47191011235955,4.6,1018.8
2017-01-07,1.6,-0.6,3.9,0.0,144.68539325842696,10.5,1013.1
2017-01-08,4.1,2.2,7.8,0.0,144.8988764044944,9.7,1004.6
2017-01-09,3.6,1.1,5.6,0.0,145.1123595505618,4.3,1006.4666666666667
2017-01-10,2.4,0.6,5.0,0.0,145.32584269662922,10.9,1008.3333333333334
2017-01-11,0.3,-2.8,1.7,0.0,145.53932584269663,10.0,1010.2
2017-01-12,-1.7,-5.0,3.3,0.0,145.75280898876406,2.3,1024.1
2017-01-13,-0.7,-5.0,2.8,0.0,145.96629213483146,5.0,1030.7
2017-01-14,0.2,-3.9,6.1,0.0,146.17977528089887,2.4,1028.5
2017-01-15,0.1,-3.3,5.0,0.0,146.3932584269663,4.1,1024.6
2017-01-16,3.5,-0.6,7.2,0.0,146.6067415730337,5.8,1020.7
2017-01-17,6.1,3.9,7.2,0.0,146.82022471910113,5.9,1006.8
2017-01-18,8.1,6.7,10.0,0.0,147.03370786516854,10.4,1002.8499999999999
2017-01-19,7.6,6.1,10.0,0.0,147.24719101123594,7.0,998.9
2017-01-20,6.9,1.1,11.1,0.0,147.46067415730337,8.7,988.9
2017-01-21,7.0,4.4,10.0,0.0,147.67415730337078,3.4,995.8
2017-01-22,6.6,3.3,10.0,0.0,147.8876404494382,5.3,1000.5
2017-01-23,3.3,0.0,8.3,0.0,148.1011235955056,3.3,1010.0
2017-01-24,2.2,-0.6,6.7,0.0,148.31460674157304,2.3,1020.8
2017-01-25,4.4,1.7,6.7,0.0,148.52808988764045,1.9,1025.4
2017-01-26,6.7,5.6,8.9,0.0,148.74157303370788,1.4,1033.1
2017-01-27,6.8,2.2,10.6,0.0,148.95505617977528,4.2,1037.3
2017-01-28,6.5,2.8,12.2,0.0,149.1685393258427,5.7,1035.3
2017-01-29,6.1,1.7,9.4,0.0,149.38202247191012,8.5,1031.9333333333334
2017-01-30,6.6,5.6,7.8,0.0,149.59550561797752,10.1,1028.5666666666666
2017-01-31,5.0,1.7,6.7,0.0,149.80898876404495,12.7,1025.2
2017-02-01,2.5,-2.8,7.2,0.0,150.02247191011236,13.0,1026.4
2017-02-02,3.7,-0.6,7.2,0.0,150.23595505617976,11.2,1020.8
2017-02-03,2.9,1.7,3.9,0.0,150.4494382022472,4.5,1002.2
2017-02-04,5.7,2.8,7.8,0.0,150.6629213483146,8.1,1003.6500000000001
2017-02-05,2.8,0.6,6.1,0.0,150.87640449438203,10.4,1005.1
2017-02-06,2.3499999999999996,-0.2500000000000001,5.0,0.0,151.08988764044943,8.75,1006.55
2017-02-07,1.9,-1.1,3.9,0.0,151.30337078651687,7.1,1008.0
2017-02-08,2.7,1.7,4.4,0.0,151.51685393258427,5.6,1013.8
2017-02-09,9.2,4.4,14.4,0.0,151.73033707865167,13.7,1019.6
2017-02-10,7.1,5.0,9.4,0.0,151.9438202247191,17.6,1025.4
2017-02-11,6.1,2.8,10.0,0.0,152.1573033707865,7.5,1031.2
2017-02-12,4.3,0.0,10.0,0.0,152.37078651685394,5.2,1031.1
2017-02-13,5.6,0.0,12.8,0.0,152.58426966292134,7.7,1024.3
2017-02-14,6.4,1.1,11.7,0.08888888888888889,152.79775280898878,4.6,1016.8
2017-02-15,9.5,7.2,11.1,0.17777777777777778,153.01123595505618,8.2,1012.7666666666667
2017-02-16,10.4,9.4,11.7,0.26666666666666666,153.22471910112358,10.3,1008.7333333333333
2017-02-17,8.5,6.1,12.8,0.35555555555555557,153.43820224719101,11.2,1004.7
2017-02-18,6.9,6.1,7.8,0.4444444444444445,153.65168539325842,9.2,1001.8
2017-02-19,7.0,3.9,8.9,0.5333333333333333,153.86516853932585,7.8,998.9
2017-02-20,6.3,5.0,7.8,0.6222222222222222,154.07865168539325,7.3,1006.8666666666667
2017-02-21,6.1,4.4,8.9,0.7111111111111111,154.2921348314607,6.8,1014.8333333333333
2017-02-22,4.6,0.6,8.3,0.8,154.5056179775281,5.7,1022.8
2017-02-23,2.9,1.1,5.6,0.5333333333333334,154.7191011235955,4.3,1024.3
2017-02-24,4.3,0.0,8.3,0.2666666666666667,154.93258426966293,5.3,1022.5
2017-02-25,3.9,-0.6,7.2,0.0,155.14606741573033,6.5,1021.9
2017-02-26,3.7,2.2,5.6,0.0,155.35955056179776,8.4,1007.7
2017-02-27,2.7,1.1,5.6,0.0,155.57303370786516,8.9,1012.7
2017-02-28,4.6,0.6,8.9,0.0,155.7865168539326,13.0,1017.7
2017-03-01,7.3,5.6,9.4,0.0,156.0,17.1,1028.9
2017-03-02,7.1,5.6,8.9,0.0,156.6,9.8,1026.3
2017-03-03,8.6,5.0,11.1,0.0,157.2,13.8,1016.0
2017-03-04,5.1,1.7,7.8,0.0,157.8,6.3,1005.7
2017-03-05,4.5,1.1,8.3,0.0,158.4,12.3,1000.3
2017-03-06,3.6,1.7,6.1,0.0,159.0,16.1,1011.7
2017-03-07,4.1,2.2,6.1,0.0,169.92857142857142,9.2,1016.3
2017-03-08,4.6,3.3,6.1,0.0,180.85714285714286,12.0,1020.9
2017-03-09,5.7,3.9,8.3,0.0,191.78571428571428,5.7,1019.5
2017-03-10,10.0,7.8,11.1,0.0,202.71428571428572,13.3,1018.1
2017-03-11,8.1,5.0,12.2,0.0,213.64285714285714,8.3,1016.7
2017-03-12,9.0,6.95,11.95,0.0,224.57142857142856,6.45,1015.3
2017-03-13,9.9,8.9,11.7,0.0,235.5,4.6,1013.9
2017-03-14,11.8,8.9,15.6,0.0,246.42857142857144,9.7,1012.5
2017-03-15,10.0,8.9,11.1,0.0,257.3571428571429,5.7,1012.2
2017-03-16,8.0,4.4,12.2,0.0,268.2857142857143,13.3,1023.8
2017-03-17,5.4,2.8,8.3,0.0,279.2142857142857,3.5,1017.3499999999999
2017-03-18,8.9,4.4,12.8,0.0,290.1428571428571,11.9,1010.9
2017-03-19,5.5,0.6,10.6,0.0,301.07142857142856,11.1,1024.7
2017-03-20,7.3,3.3,11.7,0.0,312.0,16.9,1016.0
2017-03-21,9.8,7.8,13.3,0.0,290.625,6.4,1007.3
2017-03-22,9.7,7.2,13.9,0.0,269.25,11.3,1011.3
2017-03-23,9.5,4.4,15.0,0.0,247.875,8.7,1016.8
2017-03-24,9.5,7.8,13.3,0.0,226.5,11.1,1011.3
2017-03-25,9.0,6.7,12.2,0.0,205.125,11.5,1019.1
2017-03-26,7.9,6.7,9.4,0.0,183.75,11.85,1011.1
2017-03-27,9.2,7.2,11.7,0.0,162.375,12.2,1017.3
2017-03-28,9.7,7.2,12.2,0.0,141.0,11.3,1023.5
2017-03-29,10.1,7.8,13.9,0.0,141.4375,13.1,1022.95
2017-03-30,8.9,6.7,11.7,0.0,141.875,6.5,1022.4
2017-03-31,8.5,3.3,13.3,0.0,142.3125,6.0,1028.0
2017-04-01,10.6,8.9,13.3,0.0,142.75,5.0,1027.2
2017-04-02,8.6,5.6,11.7,0.0,143.1875,8.0,1026.4
2017-04-03,9.45,5.85,14.2,0.0,143.625,6.6,1021.0500000000001
2017-04-04,10.3,6.1,16.7,0.0,144.0625,5.2,1015.7
2017-04-05,10.4,8.9,12.8,0.0,144.5,7.1,1013.6
2017-04-06,11.2,8.9,15.6,0.0,144.9375,9.0,1005.3
2017-04-07,11.1,8.9,15.6,0.0,145.375,19.8,993.9
2017-04-08,8.6,6.7,11.1,0.0,145.8125,14.2,1012.6
2017-04-09,8.9,3.3,13.3,0.0,146.25,5.9,1018.0
2017-04-10,9.0,6.7,12.2,0.0,146.6875,10.5,1018.1
2017-04-11,8.4,2.2,13.3,0.0,147.125,12.8,1015.4
2017-04-12,11.2,8.3,15.6,0.0,147.5625,9.2,1006.2
2017-04-13,9.4,7.2,13.3,0.0,148.0,10.4,1010.2
2017-04-14,8.5,6.7,11.7,0.0,148.4375,13.7,1020.8
2017-04-15,9.4,5.0,14.4,0.0,148.875,8.5,1024.3
2017-04-16,12.4,5.6,18.3,0.0,149.3125,15.4,1012.9
2017-04-17,13.3,11.1,16.1,0.0,149.75,8.1,1010.8
2017-04-18,11.4,9.4,15.6,0.0,150.1875,5.9,1015.2
2017-04-19,10.3,7.8,13.3,0.0,150.625,5.5,1018.1
2017-04-20,10.9,7.2,14.4,0.0,151.0625,11.6,1023.7
2017-04-21,13.1,6.1,18.9,0.0,151.5,10.4,1025.6
2017-04-22,14.8,10.0,18.3,0.0,151.9375,11.7,1012.1
2017-04-23,9.6,7.8,12.2,0.0,152.375,6.3,1012.6
2017-04-24,10.1,7.2,13.3,0.0,152.8125,9.4,1008.7
2017-04-25,11.3,8.9,14.4,0.0,153.25,8.5,1009.9000000000001
2017-04-26,11.2,8.9,15.6,0.0,153.6875,15.7,1011.1
2017-04-27,10.3,7.8,13.9,0.0,154.125,10.4,1019.0
2017-04-28,10.8,7.2,14.4,0.0,154.5625,5.0,1026.8
2017-04-29,9.9,5.6,14.4,0.0,155.0,5.6,1024.1
2017-04-30,10.4,8.9,12.8,0.0,155.4375,8.3,1024.7
2017-05-01,9.0,7.8,10.0,0.0,155.875,6.3,1023.7
2017-05-02,11.6,6.7,16.7,0.0,156.3125,4.2,1022.7
2017-05-03,16.5,12.8,23.3,0.0,156.75,8.0,1019.3000000000001
2017-05-04,16.0,11.7,23.3,0.0,157.1875,8.7,1015.9
2017-05-05,13.5,10.0,16.7,0.0,157.625,12.7,1012.5
2017-05-06,10.5,6.7,15.0,0.0,158.0625,7.7,1018.2
2017-05-07,11.6,6.7,16.7,0.0,158.5,7.5,1023.9
2017-05-08,11.9,6.1,18.3,0.0,158.9375,8.1,1022.3
2017-05-09,13.8,6.1,20.6,0.0,159.375,7.0,1017.6
2017-05-10,16.1,11.1,22.2,0.0,159.8125,7.2,1012.7
2017-05-11,12.6,9.4,16.7,0.0,160.25,7.9,1013.5
2017-05-12,9.4,6.7,12.8,0.0,160.6875,7.3,1014.2
2017-05-13,10.9,8.3,15.6,0.0,161.125,9.6,1014.9
2017-05-14,11.4,9.4,15.0,0.0,161.5625,11.1,1016.4
2017-05-15,10.2,8.9,12.2,0.0,162.0,10.4,1014.3
2017-05-16,9.2,8.3,11.7,0.0,164.3768115942029,9.9,1016.7666666666667
2017-05-17,11.5,7.8,15.6,0.0,166.7536231884058,8.0,1019.2333333333333
2017-05-18,13.9,10.0,17.8,0.0,169.1304347826087,4.2,1021.7
2017-05-19,15.9,10.0,22.2,0.0,171.5072463768116,6.2,1020.0
2017-05-20,17.5,13.9,22.2,0.0,173.8840579710145,9.5,1021.5
2017-05-21,18.2,10.6,24.4,0.0,176.26086956521738,10.8,1023.0
2017-05-22,20.3,12.8,27.8,0.0,178.63768115942028,10.3,1020.1
2017-05-23,18.8,13.9,25.6,0.0,181.0144927536232,8.8,1016.0
2017-05-24,13.6,10.0,17.2,0.0,183.3913043478261,8.3,1016.8
2017-05-25,14.8,7.8,20.6,0.0,185.768115942029,8.4,1012.5
2017-05-26,18.6,10.6,25.6,0.0,188.14492753623188,7.5,1014.4
2017-05-27,20.7,11.7,28.3,0.0,190.52173913043478,8.4,1017.9
2017-05-28,21.6,13.9,28.9,0.0,192.8985507246377,9.8,1018.0
2017-05-29,17.2,12.2,23.9,0.0,195.27536231884056,8.8,1016.5
2017-05-30,13.8,12.8,15.0,0.0,197.65217391304347,8.7,1015.6
2017-05-31,16.5,12.2,22.8,0.0,200.02898550724638,7.4,1016.3333333333334
2017-06-01,16.6,14.4,19.4,0.0,202.40579710144928,10.1,1017.0666666666666
2017-06-02,17.5,13.3,22.8,0.0,204.7826086956522,7.9,1017.8
2017-06-03,15.9,13.9,18.3,0.0,207.15942028985506,8.9,1017.6
2017-06-04,15.0,12.8,18.9,0.0,209.53623188405797,6.5,1019.8
2017-06-05,16.0,8.3,22.2,0.0,211.91304347826087,11.8,1020.8
2017-06-06,20.1,11.7,28.9,0.0,214.28985507246375,9.2,1014.3
2017-06-07,20.4,14.4,26.1,0.0,216.66666666666666,7.4,1008.8
2017-06-08,15.3,13.9,17.8,0.0,219.04347826086956,11.0,1010.65
2017-06-09,13.4,11.1,16.7,0.0,221.42028985507247,7.6,1012.5
2017-06-10,14.6,9.4,18.9,0.0,223.79710144927537,7.9,1011.8
2017-06-11,16.0,11.1,21.1,0.0,226.17391304347825,8.7,1014.4
2017-06-12,14.8,12.2,18.3,0.0,228.55072463768116,8.9,1017.0
2017-06-13,14.8,12.2,18.3,0.0,230.92753623188406,11.9,1019.7
2017-06-14,15.2,11.7,18.3,0.0,233.30434782608694,11.866666666666667,1019.1
2017-06-15,15.799999999999999,12.5,19.450000000000003,0.15,235.68115942028984,11.833333333333334,1018.4000000000001
2017-06-16,16.4,13.3,20.6,0.3,238.05797101449275,11.8,1017.7
2017-06-17,15.1,11.7,18.9,0.3,240.43478260869566,5.9,1019.32
2017-06-18,16.8,13.3,20.6,0.3,242.81159420289856,8.6,1020.94
2017-06-19,18.0,14.4,22.8,0.0,245.18840579710144,12.8,1022.56
2017-06-20,18.0,14.4,21.7,0.0,247.56521739130434,11.95,1024.18
2017-06-21,16.2,12.8,20.0,0.0,249.94202898550725,11.1,1025.8
2017-06-22,17.6,10.0,23.9,0.0,252.31884057971013,10.2,1025.4
2017-06-23,19.9,11.1,26.7,0.0,254.69565217391303,12.1,1022.5
2017-06-24,23.3,13.9,30.6,0.0,257.07246376811594,12.6,1018.8
2017-06-25,25.8,16.7,33.9,0.0,259.4492753623189,10.3,1012.3
2017-06-26,19.5,16.1,22.8,0.0,261.82608695652175,10.033333333333333,1014.5
2017-06-27,17.2,13.3,22.2,0.0,264.2028985507246,9.766666666666667,1017.0
2017-06-28,16.9,13.9,21.1,0.0,266.5797101449275,9.5,1017.4
2017-06-29,19.0,12.8,25.6,0.0,268.95652173913044,7.9,1020.2
2017-06-30,22.1,16.1,28.9,0.0,271.3333333333333,10.6,1016.9
2017-07-01,17.8,14.4,23.3,0.0,273.71014492753625,8.5,1018.4
2017-07-02,19.0,13.3,25.0,0.0,276.0869565217391,8.3,1018.5
2017-07-03,17.7,15.0,21.1,0.0,278.463768115942,8.1,1021.4
2017-07-04,19.3,13.9,25.6,0.0,280.84057971014494,11.1,1018.7
2017-07-05,21.4,12.2,29.4,0.0,283.2173913043478,8.7,1016.0
2017-07-06,21.9,15.0,29.4,0.0,285.59420289855075,8.2,1019.5
2017-07-07,19.5,14.4,22.8,0.0,287.9710144927536,10.75,1022.2
2017-07-08,20.9,15.6,27.2,0.0,290.3478260869565,13.3,1019.9
2017-07-09,20.9,14.4,26.7,0.0,292.7246376811594,9.2,1018.9
2017-07-10,19.2,16.1,22.8,0.0,295.1014492753623,8.55,1017.6
2017-07-11,18.3,13.9,23.9,0.0,297.47826086956525,7.9,1019.2
2017-07-12,19.4,13.3,25.6,0.0,299.8550724637681,8.600000000000001,1017.1
2017-07-13,18.9,15.0,23.9,0.0,302.231884057971,9.3,1019.6
2017-07-14,19.9,12.2,27.2,0.0,304.6086956521739,9.6,1020.5
2017-07-15,19.3,13.3,25.0,0.0,306.9855072463768,8.0,1022.2
2017-07-16,18.2,14.4,23.3,0.0,309.3623188405797,10.4,1024.0
2017-07-17,19.1,11.7,25.0,0.0,311.7391304347826,11.0,1019.1
2017-07-18,21.0,13.3,27.8,0.0,314.1159420289855,6.9,1016.8
2017-07-19,19.8,12.8,25.6,0.0,316.4927536231884,9.850000000000001,1018.3
2017-07-20,19.8,17.2,23.9,0.0,318.8695652173913,12.8,1019.8
