,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
1233,2019-12-15,4.0,2.8,6.7,,,,3.4,,,
1234,2019-12-16,4.6,2.2,7.8,,,,5.1,,1027.2,
1235,2019-12-17,3.9,1.1,7.2,0.0,,,6.2,,1020.0,
1236,2019-12-18,5.3,3.3,7.8,,,,8.4,,1011.0,
1237,2019-12-19,7.2,4.4,11.7,,,,8.0,,1006.7,
1238,2019-12-20,10.8,8.9,12.2,54.5,,,9.7,,,
1239,2019-12-21,7.2,6.1,10.6,,,,6.1,,1009.6,
1240,2019-12-22,5.4,3.9,6.7,,,,6.3,,1009.3,
1241,2019-12-23,5.1,2.8,6.7,,,,4.4,,,
1242,2019-12-24,2.4,-0.6,3.9,0.0,,,5.0,,1011.7,
1243,2019-12-25,2.0,-1.1,5.6,0.0,,,1.8,,,
1244,2019-12-26,0.3,-2.2,2.2,,,,6.1,,,
1245,2019-12-27,4.3,2.2,6.7,,,,3.4,,1021.8,
1246,2019-12-28,6.2,4.4,8.3,,,,2.6,,1022.8,
1247,2019-12-29,6.5,3.9,10.0,,,,3.6,,1018.9,
1248,2019-12-30,7.3,5.0,9.4,,,,8.6,,1026.5,
1249,2019-12-31,,,,,,,,,,
1250,2020-01-01,10.2,7.2,11.7,0.0,,,14.4,,1010.0,
1251,2020-01-02,6.3,5.0,10.0,,,,6.7,,1018.6,
1252,2020-01-03,10.3,7.8,16.1,,,,7.5,,1012.2,
1253,2020-01-04,6.3,5.0,7.8,,,170.0,14.7,,1022.8,
1254,2020-01-05,6.2,5.0,8.9,,,,12.6,,1025.3,
1255,2020-01-06,8.1,5.0,10.0,,,169.0,15.7,,,
1256,2020-01-07,10.3,8.9,12.8,,,169.0,15.4,,,
1257,2020-01-08,4.9,1.1,7.8,,,196.0,10.9,,,
1258,2020-01-09,1.6,0.0,3.9,,,,5.0,,,
1259,2020-01-10,4.3,1.1,7.2,,,,9.6,,1010.7,
1260,2020-01-11,6.4,3.9,7.2,,,,14.0,,1009.3,
1261,2020-01-12,4.6,1.7,7.2,,,183.0,16.4,,1003.8,
1262,2020-01-13,0.6,-1.1,2.2,,,,10.0,,,
1263,2020-01-14,-0.6,-1.7,1.7,,,,9.9,,,
1264,2020-01-15,2.6,0.0,4.4,,,,14.5,,,
1265,2020-01-16,3.8,1.7,6.7,,,146.0,7.8,,1005.8,
1266,2020-01-17,2.6,-1.1,5.6,,,,4.2,,1020.0,
1267,2020-01-18,6.2,3.9,9.4,,,,9.1,,,
1268,2020-01-19,8.7,6.1,11.7,,,342.0,6.0,,1021.5,
1269,2020-01-20,9.2,6.7,12.2,0.0,,33.0,5.7,,1012.2,
1270,2020-01-21,8.8,7.2,11.7,,,,13.9,,1007.6,
1271,2020-01-22,7.4,6.7,8.9,,,,8.2,,1016.1,
1272,2020-01-23,9.9,8.3,11.1,,,140.0,8.4,,1013.7,
1273,2020-01-24,9.0,7.8,11.1,,,158.0,9.3,,1014.0,
1274,2020-01-25,7.7,5.6,11.1,,,301.0,5.1,,,
1275,2020-01-26,9.4,6.7,11.7,,,,10.4,,1014.2,
1276,2020-01-27,8.0,5.6,10.6,,,,8.5,,1018.5,
1277,2020-01-28,8.3,7.2,10.6,,,,5.1,,,
1278,2020-01-29,8.1,6.7,10.0,,,,5.6,,1021.9,
1279,2020-01-30,7.3,5.6,8.3,,,170.0,6.3,,,
1280,2020-01-31,12.5,8.3,15.0,,,168.0,15.5,,,
1281,2020-02-01,8.7,3.3,13.3,,,,14.8,,,
1282,2020-02-02,3.1,0.6,6.7,0.0,,147.0,5.0,,1024.2,
1283,2020-02-03,2.8,1.1,5.6,,,13.0,2.5,,1027.9,
1284,2020-02-04,1.6,-0.6,4.4,,,151.0,7.5,,,
1285,2020-02-05,8.0,5.0,10.0,,,167.0,10.3,,,
1286,2020-02-06,8.7,7.2,10.6,,,293.0,6.5,,,
1287,2020-02-07,8.3,6.7,11.1,,,201.0,12.8,,,
1288,2020-02-08,7.0,5.6,8.3,,,319.0,9.0,,1019.1,
1289,2020-02-09,4.4,0.6,8.3,,,,3.9,,1033.0,
1290,2020-02-10,4.5,1.7,8.9,0.0,,347.0,3.6,,1032.2,
1291,2020-02-11,4.9,1.1,7.2,0.0,,,6.9,,,
1292,2020-02-12,7.2,5.6,8.9,,,360.0,1.4,,1025.6,
1293,2020-02-13,5.9,2.8,8.3,,,,10.5,,,
1294,2020-02-14,6.9,5.6,9.4,,,,13.8,,1020.4,
1295,2020-02-15,6.7,5.0,8.3,,,166.0,11.1,,,
1296,2020-02-16,6.0,4.4,8.9,,,,9.9,,,
1297,2020-02-17,4.9,1.7,8.9,,,,4.9,,1029.4,
1298,2020-02-18,3.5,-1.1,8.3,0.0,,345.0,9.6,,,
1299,2020-02-19,5.6,-1.7,13.3,0.0,,40.0,7.6,,1026.2,
1300,2020-02-20,6.5,0.0,12.8,0.0,,,7.0,,1024.4,
1301,2020-02-21,5.8,0.0,12.8,0.0,,157.0,5.3,,1022.8,
1302,2020-02-22,6.3,3.9,8.3,0.0,,37.0,4.6,,1021.3,
1303,2020-02-23,6.8,3.9,9.4,,,,18.6,,1017.6,
1304,2020-02-24,6.2,3.9,8.9,0.0,,,9.3,,1035.3,
1305,2020-02-25,6.2,1.1,10.6,,,,2.8,,1034.4,
1306,2020-02-26,8.0,6.1,11.7,0.0,,4.0,3.3,,,
1307,2020-02-27,7.9,3.3,13.9,0.0,,169.0,5.2,,1030.4,
1308,2020-02-28,5.6,2.2,10.0,,,180.0,10.9,,,
1309,2020-02-29,5.9,1.7,8.9,,,181.0,13.0,,1018.3,
1310,2020-03-01,4.7,0.0,8.3,,,,5.3,,1028.7,
1311,2020-03-02,7.4,5.6,9.4,,,165.0,13.2,,1025.0,
1312,2020-03-03,9.2,7.8,11.1,,,186.0,14.9,,,
1313,2020-03-04,7.9,5.6,11.7,0.0,,,7.7,,1023.5,
1314,2020-03-05,7.8,2.8,13.3,,,,9.3,,1016.7,
1315,2020-03-06,5.3,3.9,6.1,,,356.0,2.5,,1015.6,
1316,2020-03-07,5.2,3.9,6.7,,,199.0,6.1,,1012.4,
1317,2020-03-08,,,,,,,,,,
1318,2020-03-09,3.6,-1.7,10.0,0.0,,345.0,4.2,,1024.7,
1319,2020-03-10,6.0,0.6,10.6,0.0,,176.0,10.9,,,
1320,2020-03-11,7.8,4.4,10.0,,,,7.4,,1023.4,
1321,2020-03-12,5.6,2.8,9.4,0.0,,339.0,6.9,,1026.8,
1322,2020-03-13,3.5,2.2,6.1,,,356.0,12.2,,,
1323,2020-03-14,3.6,1.1,6.1,0.0,,0.0,13.9,,1012.3,
1324,2020-03-15,3.5,0.0,7.8,0.0,,354.0,17.4,,1021.0,
1325,2020-03-16,6.8,2.2,11.7,0.0,,341.0,16.5,,1021.8,
1326,2020-03-17,5.4,-0.6,11.7,0.0,,342.0,6.3,,1012.4,
1327,2020-03-18,6.4,0.6,13.3,0.0,,,4.1,,1012.7,
1328,2020-03-19,7.7,1.1,15.0,0.0,,359.0,4.4,,1017.0,
1329,2020-03-20,8.9,2.2,16.1,0.0,,350.0,6.4,,1024.9,
1330,2020-03-21,8.0,4.4,12.8,0.0,,349.0,5.8,,1024.8,
1331,2020-03-22,7.6,1.7,14.4,0.0,,180.0,9.9,,1018.5,
1332,2020-03-23,7.2,5.6,8.9,,,,13.9,,,
1333,2020-03-24,6.4,5.0,9.4,,,,7.3,,,
1334,2020-03-25,5.7,2.8,10.0,,,8.0,4.5,,1017.2,
1335,2020-03-26,6.3,2.8,8.9,,,,9.7,,1018.4,
1336,2020-03-27,8.1,6.1,10.0,,,169.0,10.1,,1017.2,
1337,2020-03-28,9.7,7.2,12.8,,,,10.8,,1015.3,
1338,2020-03-29,9.3,7.2,12.2,,,,10.9,,,
1339,2020-03-30,7.3,5.0,10.0,,,178.0,13.0,,,
1340,2020-03-31,6.2,4.4,10.0,,,200.0,11.2,,1016.2,
1341,2020-04-01,6.3,4.4,10.0,,,329.0,10.1,,,
1342,2020-04-02,,,,0.0,,,,,1022.3,
1343,2020-04-03,6.2,3.9,9.4,0.0,,181.0,12.7,,1019.2,
1344,2020-04-04,6.5,1.1,11.7,0.0,,340.0,9.3,,1009.3,
1345,2020-04-05,8.8,6.7,11.7,0.0,,,,,1004.1,
1346,2020-04-06,9.6,3.3,15.6,0.0,,345.0,4.5,,1013.2,
1347,2020-04-07,8.6,3.3,13.9,0.0,,344.0,6.6,,1023.6,
1348,2020-04-08,9.4,2.2,16.1,0.0,,345.0,10.1,,1025.4,
1349,2020-04-09,11.8,4.4,19.4,0.0,,341.0,8.9,,1021.0,
1350,2020-04-10,12.2,5.6,18.9,0.0,,208.0,8.0,,1018.5,
1351,2020-04-11,10.4,7.2,14.4,0.0,,,9.8,,1021.2,
1352,2020-04-12,8.5,1.1,15.0,0.0,,355.0,10.3,,1025.6,
1353,2020-04-13,9.5,1.1,17.2,0.0,,345.0,6.3,,1029.3,
1354,2020-04-14,11.7,5.0,17.8,0.0,,,9.0,,1027.0,
1355,2020-04-15,12.9,10.0,17.8,0.0,,323.0,11.8,,,
1356,2020-04-16,12.6,5.0,20.0,0.0,,351.0,7.3,,1023.8,
1357,2020-04-17,12.7,5.0,20.0,0.0,,345.0,7.4,,1015.1,
1358,2020-04-18,11.7,10.0,13.9,,,224.0,6.9,,1014.6,
1359,2020-04-19,12.8,10.0,17.8,0.0,,,8.3,,1019.3,
1360,2020-04-20,12.8,6.1,18.9,0.0,,340.0,6.1,,1019.7,
1361,2020-04-21,11.5,8.9,14.4,0.0,,,10.0,,1025.1,
1362,2020-04-22,10.9,9.4,12.8,,,,5.3,,,
1363,2020-04-23,10.9,8.3,14.4,,,,7.6,,,
1364,2020-04-24,12.2,8.3,15.6,,,343.0,3.9,,1023.1,
1365,2020-04-25,12.8,10.0,16.7,,,,11.4,,,
1366,2020-04-26,12.5,7.2,16.7,0.3,,,7.2,,1018.3,
1367,2020-04-27,12.9,10.0,17.2,,,,13.0,,1017.5,
1368,2020-04-28,11.7,6.7,16.7,,,,7.8,,1024.2,
1369,2020-04-29,14.3,10.0,21.1,,,273.0,13.5,,1015.0,
1370,2020-04-30,12.2,10.0,15.0,0.0,,,13.2,,1019.2,
1371,2020-05-01,12.6,5.6,18.3,,,,,,1018.3,
1372,2020-05-02,,,,,,,,,,
1373,2020-05-03,9.8,6.1,14.4,,,182.0,14.6,,1023.9,
1374,2020-05-04,11.3,3.9,18.3,0.0,,329.0,6.7,,1023.0,
1375,2020-05-05,15.4,10.6,21.1,,,330.0,8.8,,,
1376,2020-05-06,12.3,9.4,14.4,,,218.0,13.9,,,
1377,2020-05-07,12.6,5.0,18.3,0.0,,,14.2,,1029.1,
1378,2020-05-08,18.8,10.0,27.2,0.0,,16.0,15.1,,1020.6,
1379,2020-05-09,20.8,11.7,30.0,0.0,,,6.5,,1015.3,
1380,2020-05-10,22.0,12.8,30.6,0.0,,,8.8,,1009.9,
1381,2020-05-11,17.8,13.3,24.4,,,,9.8,,1007.2,
1382,2020-05-12,14.1,10.6,18.9,,,,7.6,,1006.6,
1383,2020-05-13,14.3,11.7,18.3,,,,9.5,,1011.7,
1384,2020-05-14,14.1,10.0,18.9,,,,5.7,,1015.7,
1385,2020-05-15,15.5,11.7,20.0,,,,7.6,,1020.0,
1386,2020-05-16,14.0,11.7,16.7,,,353.0,4.7,,1010.6,
1387,2020-05-17,14.5,11.1,19.4,,,,7.4,,,
1388,2020-05-18,14.8,11.1,19.4,0.0,,348.0,8.5,,1009.6,
1389,2020-05-19,14.5,12.2,17.8,0.0,,189.0,9.2,,1016.6,
1390,2020-05-20,12.7,10.6,15.0,,,,11.1,,1018.2,
1391,2020-05-21,10.5,8.3,12.8,,,,8.4,,,
1392,2020-05-22,11.8,8.3,16.1,,,,11.6,,1018.6,
1393,2020-05-23,12.3,9.4,16.7,,,,5.0,,1022.8,
1394,2020-05-24,15.3,10.0,21.1,0.0,,355.0,4.2,,,
1395,2020-05-25,14.7,12.8,16.1,,,181.0,7.6,,,
1396,2020-05-26,13.7,10.0,18.3,0.0,,338.0,9.2,,1021.3,
1397,2020-05-27,15.9,7.8,22.8,0.0,,342.0,10.6,,,
1398,2020-05-28,19.8,13.3,26.1,0.0,,341.0,10.5,,1016.2,
1399,2020-05-29,19.6,16.1,25.0,0.0,,332.0,15.2,,1013.2,
1400,2020-05-30,12.9,10.0,15.6,,,320.0,10.6,,,
1401,2020-05-31,11.7,8.9,16.7,,,,9.1,,,
1402,2020-06-01,14.3,8.9,19.4,0.0,,,7.9,,1021.7,
1403,2020-06-02,14.1,8.9,19.4,,,213.0,7.6,,1023.2,
1404,2020-06-03,14.2,10.6,18.9,,,,8.5,,1022.5,
1405,2020-06-04,15.4,12.2,19.4,,,,9.5,,1018.4,
1406,2020-06-05,14.1,10.6,18.3,4.8,,,7.0,,1008.7,
1407,2020-06-06,13.2,10.0,16.7,,,,11.2,,1009.5,
1408,2020-06-07,13.5,10.6,17.8,,,191.0,11.3,,,
1409,2020-06-08,14.5,11.7,17.8,0.0,,182.0,15.1,,1022.2,
1410,2020-06-09,13.0,10.6,16.7,,,,8.2,,,
1411,2020-06-10,16.8,12.8,22.2,,,,6.2,,1019.5,
1412,2020-06-11,17.4,15.0,21.7,,,,6.4,,1018.2,
1413,2020-06-12,14.2,12.2,16.7,,,171.0,8.7,,,
1414,2020-06-13,13.2,10.6,17.2,,,217.0,9.0,,1014.3,
1415,2020-06-14,14.4,10.6,19.4,0.0,,,10.1,,,
1416,2020-06-15,13.7,11.7,15.6,,,168.0,9.7,,1013.5,
1417,2020-06-16,13.9,10.6,18.9,,,,6.3,,1018.8,
1418,2020-06-17,16.1,10.0,22.2,0.0,,,6.5,,1025.1,
1419,2020-06-18,18.0,11.7,23.9,0.0,,343.0,11.2,,1022.6,
1420,2020-06-19,20.0,12.8,26.7,0.0,,349.0,5.9,,1014.9,
1421,2020-06-20,19.3,17.2,23.3,,,,10.4,,1014.7,
1422,2020-06-21,17.7,15.0,21.1,0.0,,227.0,10.5,,1020.4,
1423,2020-06-22,18.4,11.7,25.0,0.0,,341.0,11.8,,1022.4,
1424,2020-06-23,20.9,15.6,26.7,0.0,,343.0,11.4,,1016.7,
1425,2020-06-24,20.3,17.2,24.4,0.0,,303.0,11.1,,1014.5,
1426,2020-06-25,20.3,15.6,26.1,0.0,,336.0,11.7,,1018.3,
1427,2020-06-26,20.7,15.0,27.2,0.0,,345.0,9.8,,1017.0,
1428,2020-06-27,15.2,13.3,17.8,,,,6.2,,,
1429,2020-06-28,15.3,11.1,20.6,,,,6.0,,,
1430,2020-06-29,16.5,12.2,22.2,,,,10.6,,,
1431,2020-06-30,15.4,12.2,18.9,,,,14.2,,,
1432,2020-07-01,15.0,12.8,18.3,,,184.0,14.9,,1014.6,
1433,2020-07-02,15.6,13.3,18.9,0.0,,195.0,12.5,,1016.0,
1434,2020-07-03,16.2,13.9,18.9,0.0,,213.0,8.2,,1018.9,
1435,2020-07-04,16.6,12.8,21.7,0.0,,343.0,7.8,,1022.4,
1436,2020-07-05,18.0,12.2,23.9,0.0,,,8.3,,,
1437,2020-07-06,17.3,12.8,21.7,0.0,,,8.8,,1018.0,
1438,2020-07-07,16.6,14.4,19.4,,,202.0,10.9,,1018.6,
1439,2020-07-08,17.9,14.4,22.2,0.0,,292.0,5.5,,1019.1,
1440,2020-07-09,17.8,15.6,22.8,,,202.0,9.6,,1016.8,
1441,2020-07-10,18.0,13.9,23.3,0.0,,,8.0,,1021.3,
1442,2020-07-11,16.8,12.2,20.6,,,216.0,9.7,,1020.1,
1443,2020-07-12,17.4,14.4,21.1,0.0,,,11.2,,1020.8,
1444,2020-07-13,18.0,12.8,23.3,0.0,,,12.0,,1020.4,
1445,2020-07-14,19.3,11.1,26.1,0.0,,348.0,9.9,,1021.0,
1446,2020-07-15,21.1,13.3,27.8,0.0,,342.0,8.7,,1019.9,
1447,2020-07-16,20.7,15.6,25.0,0.0,,263.0,10.2,,1016.8,
1448,2020-07-17,17.3,14.4,20.6,,,305.0,7.6,,,
1449,2020-07-18,19.7,12.2,25.6,0.0,,342.0,10.6,,1022.3,
1450,2020-07-19,21.6,14.4,27.8,0.0,,343.0,9.3,,1018.9,
1451,2020-07-20,23.0,15.6,29.4,0.0,,342.0,8.1,,1016.1,
1452,2020-07-21,22.5,18.3,27.2,0.0,,,7.9,,1012.4,
1453,2020-07-22,18.6,15.6,22.2,,,,7.9,,,
1454,2020-07-23,17.5,15.0,19.4,0.0,,196.0,8.8,,1015.7,
1455,2020-07-24,17.4,14.4,21.1,0.0,,,11.4,,,
1456,2020-07-25,19.1,13.9,24.4,0.0,,,12.1,,1020.8,
1457,2020-07-26,22.3,15.0,30.0,0.0,,342.0,14.7,,1017.9,
1458,2020-07-27,24.9,16.1,33.9,0.0,,353.0,6.8,,1012.2,
1459,2020-07-28,21.8,16.1,26.7,0.0,,217.0,10.1,,1013.1,
1460,2020-07-29,22.2,15.0,29.4,0.0,,340.0,9.1,,1013.7,
1461,2020-07-30,24.5,18.3,31.1,0.0,,,12.0,,1014.2,
1462,2020-07-31,22.9,18.9,28.3,,,,9.9,,1015.3,
1463,2020-08-01,19.3,16.1,24.4,0.0,,,5.6,,1019.8,
1464,2020-08-02,20.8,13.9,27.2,0.0,,,8.0,,1018.7,
1465,2020-08-03,21.1,15.6,26.7,0.0,,,8.9,,1021.0,
1466,2020-08-04,22.2,17.8,27.8,0.0,,,10.8,,1018.2,
1467,2020-08-05,21.6,15.6,27.2,0.0,,,8.4,,1013.4,
1468,2020-08-06,17.0,13.9,20.0,,,,8.7,,1014.5,
1469,2020-08-07,18.8,15.6,23.3,,,,10.4,,1021.3,
1470,2020-08-08,17.3,15.0,20.6,,,339.0,5.0,,,
1471,2020-08-09,18.2,10.6,24.4,0.0,,343.0,9.6,,1024.8,
1472,2020-08-10,20.0,12.8,26.7,0.0,,345.0,9.2,,1019.0,
1473,2020-08-11,19.1,15.6,23.3,0.0,,220.0,9.3,,1014.1,
1474,2020-08-12,16.7,13.3,21.1,0.0,,,6.8,,,
1475,2020-08-13,17.1,10.0,23.3,0.0,,,6.9,,1021.1,
1476,2020-08-14,19.4,11.1,26.1,0.0,,341.0,12.1,,1022.4,
1477,2020-08-15,22.5,15.0,30.0,0.0,,,14.6,,1016.4,
1478,2020-08-16,26.3,16.7,36.1,0.0,,113.0,4.8,,1012.0,
1479,2020-08-17,24.8,19.4,31.7,0.0,,,8.8,,1016.7,
1480,2020-08-18,21.7,17.8,27.2,0.0,,257.0,10.3,,1018.8,
1481,2020-08-19,21.8,15.0,28.9,0.0,,,7.8,,1014.9,
1482,2020-08-20,22.0,17.8,26.7,,,,8.5,,1011.8,
1483,2020-08-21,20.1,17.8,22.2,,,169.0,11.0,,,
1484,2020-08-22,19.0,15.6,23.3,,,345.0,12.0,,1019.0,
1485,2020-08-23,18.3,11.1,24.4,0.0,,,10.5,,1016.1,
1486,2020-08-24,18.8,12.2,23.3,0.0,,347.0,8.1,,1015.1,
1487,2020-08-25,18.6,11.1,25.0,0.0,,340.0,9.1,,1015.4,
1488,2020-08-26,18.8,11.7,24.4,0.0,,346.0,9.2,,1016.0,
1489,2020-08-27,19.3,11.7,26.1,0.0,,354.0,7.7,,1016.7,
1490,2020-08-28,19.2,12.2,25.6,0.0,,339.0,9.4,,1017.0,
1491,2020-08-29,18.5,15.6,21.7,0.0,,,8.1,,1017.0,
1492,2020-08-30,16.7,10.0,23.3,,,,6.2,,1020.7,
1493,2020-08-31,16.8,12.8,21.1,,,,6.0,,,
1494,2020-09-01,20.8,15.0,26.7,0.0,,337.0,8.9,,1020.9,
1495,2020-09-02,20.8,15.0,26.7,0.0,,345.0,10.2,,1019.0,
1496,2020-09-03,21.3,15.0,27.8,0.0,,339.0,15.3,,,
1497,2020-09-04,21.0,13.9,28.3,0.0,,349.0,7.9,,1016.0,
1498,2020-09-05,18.5,15.6,22.8,0.0,,279.0,6.4,,1022.9,
1499,2020-09-06,19.8,15.0,26.1,0.0,,349.0,8.4,,1024.1,
1500,2020-09-07,21.7,16.7,28.3,0.0,,,13.2,,,
1501,2020-09-08,22.2,18.3,27.8,0.0,,,,,1023.9,
1502,2020-09-09,21.9,12.2,31.1,0.0,,350.0,10.2,,1016.3,
1503,2020-09-10,22.7,13.9,32.2,0.0,,346.0,6.8,,1014.5,
1504,2020-09-11,18.7,13.3,24.4,0.0,,,7.1,,1017.2,
1505,2020-09-12,14.0,11.7,16.7,0.0,,0.0,2.7,,,
1506,2020-09-13,14.4,10.0,19.4,0.0,,14.0,3.9,,,
1507,2020-09-14,17.4,14.4,21.1,,,352.0,3.3,,1014.6,
1508,2020-09-15,19.8,16.7,25.0,,,317.0,5.8,,,
1509,2020-09-16,19.2,17.2,22.8,0.0,,349.0,7.0,,1017.0,
1510,2020-09-17,18.7,15.0,23.3,0.0,,340.0,5.7,,,
1511,2020-09-18,17.8,16.7,20.0,,,,4.7,,1013.3,
1512,2020-09-19,17.8,15.6,22.2,,,,,,,
1513,2020-09-20,17.3,14.4,21.7,,,,3.5,,,
1514,2020-09-21,16.5,11.7,21.7,,,,,,,
1515,2020-09-22,18.5,16.1,22.2,,,,5.3,,,
1516,2020-09-23,16.2,15.0,17.2,,,156.0,9.5,,1009.7,
1517,2020-09-24,16.3,15.0,18.9,,,,10.9,,1013.6,
1518,2020-09-25,14.8,12.8,17.2,,,,11.3,,,
1519,2020-09-26,14.7,12.2,18.3,,,177.0,10.6,,,
1520,2020-09-27,15.3,11.1,20.0,0.0,,348.0,6.6,,1030.1,
1521,2020-09-28,16.5,10.0,23.3,0.0,,342.0,12.5,,1026.3,
1522,2020-09-29,17.8,13.3,25.6,0.0,,341.0,12.1,,1018.8,
1523,2020-09-30,16.7,12.2,22.8,0.0,,358.0,1.8,,1021.5,
1524,2020-10-01,16.0,12.8,21.1,0.0,,344.0,4.2,,,
1525,2020-10-02,16.0,12.2,22.8,0.0,,357.0,1.8,,,
1526,2020-10-03,14.1,12.2,16.1,0.0,,1.0,3.8,,,
1527,2020-10-04,15.0,13.3,16.7,0.0,,339.0,2.4,,,
1528,2020-10-05,16.2,13.9,20.0,0.0,,344.0,6.9,,,
1529,2020-10-06,16.1,11.7,22.2,0.0,,338.0,9.9,,,
1530,2020-10-07,15.0,12.2,17.8,0.0,,,4.1,,1013.3,
1531,2020-10-08,16.2,14.4,19.4,0.0,,180.0,7.1,,1012.5,
1532,2020-10-09,17.0,15.0,20.0,,,202.0,6.1,,,
1533,2020-10-10,14.4,12.8,16.7,,,,13.6,,1005.9,
1534,2020-10-11,12.7,11.1,15.6,,,,10.6,,1012.5,
1535,2020-10-12,13.8,11.7,16.7,,,191.0,11.5,,1018.8,
1536,2020-10-13,13.7,9.4,17.2,,,190.0,12.9,,,
1537,2020-10-14,13.4,11.7,16.7,0.0,,,7.5,,1028.5,
1538,2020-10-15,11.7,6.7,16.1,0.0,,345.0,4.1,,1034.7,
1539,2020-10-16,14.8,10.6,17.8,,,,12.1,,1022.7,
1540,2020-10-17,12.9,11.7,15.0,,,160.0,6.9,,,
1541,2020-10-18,14.5,11.7,17.8,,,181.0,8.8,,,
1542,2020-10-19,12.9,10.6,15.0,,,,8.3,,,
1543,2020-10-20,11.4,8.9,15.0,0.0,,6.0,2.3,,1022.4,
1544,2020-10-21,8.6,6.1,11.1,,,,3.3,,1021.6,
1545,2020-10-22,7.1,3.3,11.7,0.0,,337.0,4.7,,1028.8,
1546,2020-10-23,6.8,3.9,10.0,,,111.0,8.9,,,
1547,2020-10-24,7.6,5.6,10.0,,,,10.8,,,
1548,2020-10-25,4.7,0.0,10.0,0.0,,,5.7,,1034.1,
1549,2020-10-26,6.0,0.6,10.0,,,,5.8,,,
1550,2020-10-27,9.9,7.8,14.4,0.0,,105.0,3.7,,1029.4,
1551,2020-10-28,10.5,6.7,14.4,0.0,,180.0,6.4,,1024.4,
1552,2020-10-29,11.9,8.3,15.6,,,,2.3,,1021.1,
1553,2020-10-30,12.1,7.8,15.6,,,,10.1,,1018.0,
1554,2020-10-31,8.8,3.9,13.3,0.0,,348.0,7.5,,1028.6,
1555,2020-11-01,9.2,6.1,15.0,0.0,,347.0,11.3,,1023.9,
1556,2020-11-02,9.8,3.3,18.9,0.0,,,6.4,,1019.1,
1557,2020-11-03,9.7,6.7,12.8,,,163.0,6.2,,,
1558,2020-11-04,15.9,12.8,18.9,,,,14.6,,1016.1,
1559,2020-11-05,11.7,8.3,16.1,,,,8.8,,1017.6,
1560,2020-11-06,7.9,3.3,10.0,,,4.0,9.8,,1011.8,
1561,2020-11-07,3.9,1.1,7.2,,,117.0,8.5,,,
1562,2020-11-08,3.2,-1.1,8.9,,,,9.3,,1017.0,
1563,2020-11-09,2.7,-1.1,6.7,,,,7.8,,1022.4,
1564,2020-11-10,6.9,5.0,8.3,,,,5.4,,1016.2,
1565,2020-11-11,4.6,1.7,7.8,,,5.0,1.6,,1022.1,
1566,2020-11-12,6.6,4.4,10.6,,,150.0,7.0,,1014.4,
1567,2020-11-13,8.4,6.1,11.1,,,181.0,15.2,,998.3,
1568,2020-11-14,7.3,6.1,10.0,,,,8.6,,1013.7,
1569,2020-11-15,9.2,6.7,11.7,,,173.0,13.4,,,
1570,2020-11-16,7.5,7.2,7.8,,,344.0,5.0,,1012.9,
1571,2020-11-17,9.6,6.1,16.1,,,,12.2,,997.6,
1572,2020-11-18,7.1,6.1,8.3,,,136.0,7.0,,,
1573,2020-11-19,7.1,5.6,8.9,,,168.0,10.3,,,
1574,2020-11-20,8.3,6.7,10.6,,,134.0,5.8,,1030.9,
1575,2020-11-21,8.3,4.4,11.7,,,345.0,5.0,,1029.4,
1576,2020-11-22,4.5,1.7,6.7,,,153.0,6.1,,,
1577,2020-11-23,7.2,5.6,8.9,,,,6.7,,1017.0,
1578,2020-11-24,8.2,6.7,12.2,,,163.0,10.2,,1016.0,
1579,2020-11-25,7.4,6.7,9.4,,,165.0,6.5,,,
1580,2020-11-26,8.2,7.2,10.0,,,,6.5,,1029.7,
1581,2020-11-27,,,,0.0,,,,,1024.7,
1582,2020-11-28,,,,,,,,,,
1583,2020-11-29,2.0,0.0,3.3,0.0,,,4.7,,,
1584,2020-11-30,6.8,2.2,11.1,,,,12.1,,,
1585,2020-12-01,5.2,2.2,9.4,0.0,,349.0,10.1,,1034.7,
1586,2020-12-02,6.8,2.2,15.6,0.0,,,7.2,,1024.4,
1587,2020-12-03,5.6,1.1,10.0,0.0,,45.0,3.1,,1026.7,
1588,2020-12-04,6.2,2.2,11.1,0.0,,353.0,4.0,,1030.3,
1589,2020-12-05,7.0,0.6,16.1,,,,5.0,,1019.8,
1590,2020-12-06,9.1,6.7,12.8,,,147.0,5.9,,,
1591,2020-12-07,8.9,5.6,12.2,,,173.0,7.3,,1026.4,
1592,2020-12-08,9.9,8.3,11.1,,,,8.5,,,
1593,2020-12-09,7.6,5.6,8.9,,,177.0,4.5,,1026.2,
1594,2020-12-10,3.8,1.1,6.1,,,,5.7,,,
1595,2020-12-11,5.4,1.1,8.3,,,31.0,6.8,,,
1596,2020-12-12,2.1,-1.1,5.6,0.0,,,4.7,,,
1597,2020-12-13,5.8,4.4,7.2,,,,9.0,,1015.4,
1598,2020-12-14,7.3,5.6,10.0,,,178.0,6.4,,1023.4,
1599,2020-12-15,7.6,5.6,8.9,,,157.0,10.5,,,
1600,2020-12-16,8.5,7.2,10.6,,,162.0,10.2,,,
1601,2020-12-17,8.7,7.2,10.6,,,179.0,15.6,,1012.8,
1602,2020-12-18,8.7,6.7,11.7,,,156.0,11.8,,1019.3,
1603,2020-12-19,8.9,7.8,11.1,,,160.0,10.7,,1019.6,
